Antecedent;Consequent
 BIO Back 0,45|  BIO Back 0,45|  Tagessuppe a 0,30|  Tagessuppe a 0,30 ; Breze 0,65   
 BIO Back 0,45|  Breze 0,65|  O-Saft frisch ; Tagessuppe a 0,30   0.9642857142857
 BIO Back 0,45|  O-Saft frisch|  O-Saft frisch ; SalatTeller   
 BIO Back 0,45|  BIO Back 0,45|  Breze 0,65|  O-Saft frisch ; Tagessuppe a 0,30   
 BIO Back 0,45|  BIO Back 0,45|  Breze 0,65|  Tagessuppe a 0,30 ; O-Saft frisch   
 BIO Back 0,45|  BIO Back 0,45|  O-Saft frisch|  Tagessuppe a 0,30 ; Breze 0,65   
 BIO Back 0,45|  BIO Back 0,45|  O-Saft frisch|  O-Saft frisch ; Breze 0,65|  Tagessuppe a 0,30| 
 Breze 0,65|  O-Saft frisch|  O-Saft frisch ; Tagessuppe a 0,30   
 BIO Back 0,45|  BIO Back 0,45|  Breze 0,65|  O-Saft frisch|  O-Saft frisch ; Tagessuppe a 0,30   
 BIO Back 0,45|  BIO Back 0,45|  O-Saft frisch|  O-Saft frisch|  Tagessuppe a 0,30 ; Breze 0,65   
 BIO Back 0,45|  Breze 0,65|  Breze 0,65 ; O-Saft frisch|  SalatTeller|  Tagessuppe a 0,30| 
 BIO Back 0,45|  Beilage a 0,45|  BeiwerkTeller ; Dessert a 0,60   
 BIO Back 0,45|  BeiwerkTeller|  Dessert a 0,60 ; Beilage a 0,45   
 Beilage a 0,45|  BeiwerkTeller|  Dessert a 0,60 ; BIO Back 0,45   
 BIO Back 0,45|  Breze 0,65|  Suppe 1,00 ; Tagessuppe a 0,30   
 BIO Back 0,45|  BeiwerkTeller|  Breze 0,65|  Suppe 1,00 ; Tagessuppe a 0,30   
 BIO Back 0,45|  BeiwerkTeller|  Breze 0,65|  Tagessuppe a 0,30 ; Suppe 1,00   
 BIO Back 0,45|  BeiwerkTeller|  Suppe 1,00|  Tagessuppe a 0,30 ; Breze 0,65   
 BIO Back 0,45|  Breze 0,65|  Suppe 1,00|  Tagessuppe a 0,30 ; BeiwerkTeller   
 BeiwerkTeller|  Breze 0,65|  Suppe 1,00|  Tagessuppe a 0,30 ; BIO Back 0,45   
 BIO Back 0,45|  BeiwerkTeller|  Dessert a 0,80 ; Salat Schale   
 BIO Back 0,45|  Dessert a 0,80|  Salat Schale ; BeiwerkTeller   
 BIO Back 0,45|  Breze 0,65|  Dessert a 0,60 ; SalatTeller   
 Salat Schale|  Salat Schale|  SalatTeller ; O-Saft frisch|  Tagessuppe a 0,30| 
 Breze 0,65|  Salat Schale|  Salat Schale ; O-Saft frisch|  Tagessuppe a 0,30| 2
 BIO Back 0,45|  Salat Schale|  Salat Schale|  SalatTeller ; Breze 0,65|  O-Saft frisch|  Tagessuppe a 0,30| 
 Breze 0,65|  Salat Schale|  Salat Schale|  SalatTeller ; O-Saft frisch|  Tagessuppe a 0,30| 
 O-Saft frisch|  Salat Schale|  Salat Schale|  SalatTeller ; Tagessuppe a 0,30   
 Salat Schale|  Salat Schale|  SalatTeller|  Tagessuppe a 0,30 ; O-Saft frisch   
 BIO Back 0,45|  Breze 0,65|  Salat Schale|  Salat Schale ; O-Saft frisch|  Tagessuppe a 0,30| 
 BIO Back 0,45|  O-Saft frisch|  Salat Schale|  Salat Schale ; Breze 0,65|  Tagessuppe a 0,30| 
 Breze 0,65|  O-Saft frisch|  Salat Schale|  Salat Schale ; Tagessuppe a 0,30   
 BIO Back 0,45|  Salat Schale|  Salat Schale|  Tagessuppe a 0,30 ; Breze 0,65|  O-Saft frisch| 
 Breze 0,65|  Salat Schale|  Salat Schale|  Tagessuppe a 0,30 ; O-Saft frisch   
 O-Saft frisch|  Salat Schale|  Salat Schale|  Tagessuppe a 0,30 ; Breze 0,65   
 BIO Back 0,45|  Breze 0,65|  Salat Schale|  Salat Schale|  SalatTeller ; O-Saft frisch|  Tagessuppe a 0,30| 
 BIO Back 0,45|  O-Saft frisch|  Salat Schale|  Salat Schale|  SalatTeller ; Breze 0,65|  Tagessuppe a 0,30| 
 Breze 0,65|  O-Saft frisch|  Salat Schale|  Salat Schale|  SalatTeller ; Tagessuppe a 0,30   
 BIO Back 0,45|  Salat Schale|  Salat Schale|  SalatTeller|  Tagessuppe a 0,30 ; Breze 0,65|  O-Saft frisch| 
 Breze 0,65|  Salat Schale|  Salat Schale|  SalatTeller|  Tagessuppe a 0,30 ; O-Saft frisch   
 O-Saft frisch|  Salat Schale|  Salat Schale|  SalatTeller|  Tagessuppe a 0,30 ; Breze 0,65   
 BIO Back 0,45|  Breze 0,65|  O-Saft frisch|  Salat Schale|  Salat Schale ; Tagessuppe a 0,30   
 BIO Back 0,45|  Breze 0,65|  Salat Schale|  Salat Schale|  Tagessuppe a 0,30 ; O-Saft frisch   
 BIO Back 0,45|  O-Saft frisch|  Salat Schale|  Salat Schale|  Tagessuppe a 0,30 ; Breze 0,65   
 Breze 0,65|  O-Saft frisch|  Salat Schale|  Salat Schale|  Tagessuppe a 0,30 ; BIO Back 0,45   
 BIO Back 0,45|  Breze 0,65|  O-Saft frisch|  Salat Schale|  Salat Schale|  SalatTeller ; Tagessuppe a 0,30   
 BIO Back 0,45|  Breze 0,65|  Salat Schale|  Salat Schale|  SalatTeller|  Tagessuppe a 0,30 ; O-Saft frisch   
 BIO Back 0,45|  O-Saft frisch|  Salat Schale|  Salat Schale|  SalatTeller|  Tagessuppe a 0,30 ; Breze 0,65   
 Breze 0,65|  O-Saft frisch|  Salat Schale|  Salat Schale|  SalatTeller|  Tagessuppe a 0,30 ; BIO Back 0,45   
 BIO Back 0,45|  Breze 0,65|  SalatTeller ; O-Saft frisch|  Tagessuppe a 0,30| 2.076923076923
 Breze 0,65|  Salat Schale|  SalatTeller ; O-Saft frisch|  Tagessuppe a 0,30| 2.5714285714285
 O-Saft frisch|  Salat Schale|  SalatTeller ; Tagessuppe a 0,30   2.7142857142857
 Salat Schale|  SalatTeller|  Tagessuppe a 0,30 ; O-Saft frisch   
 Breze 0,65|  O-Saft frisch|  SalatTeller ; Tagessuppe a 0,30   1.588235294117
 BIO Back 0,45|  Breze 0,65|  Salat Schale|  SalatTeller ; O-Saft frisch|  Tagessuppe a 0,30| 
 BIO Back 0,45|  O-Saft frisch|  Salat Schale|  SalatTeller ; Breze 0,65|  Tagessuppe a 0,30| 
 Breze 0,65|  O-Saft frisch|  Salat Schale|  SalatTeller ; Tagessuppe a 0,30   
 BIO Back 0,45|  Salat Schale|  SalatTeller|  Tagessuppe a 0,30 ; Breze 0,65|  O-Saft frisch| 
 Breze 0,65|  Salat Schale|  SalatTeller|  Tagessuppe a 0,30 ; O-Saft frisch   
 O-Saft frisch|  Salat Schale|  SalatTeller|  Tagessuppe a 0,30 ; Breze 0,65   0.9473684210526
 BIO Back 0,45|  Breze 0,65|  O-Saft frisch|  Salat Schale|  SalatTeller ; Tagessuppe a 0,30   
 BIO Back 0,45|  Breze 0,65|  Salat Schale|  SalatTeller|  Tagessuppe a 0,30 ; O-Saft frisch   
 BIO Back 0,45|  O-Saft frisch|  Salat Schale|  SalatTeller|  Tagessuppe a 0,30 ; Breze 0,65   
 Breze 0,65|  O-Saft frisch|  Salat Schale|  SalatTeller|  Tagessuppe a 0,30 ; BIO Back 0,45   
 BIO Back 0,45|  O-Saft frisch ; Breze 0,65|  Tagessuppe a 0,30| 1.9285714285714
 Breze 0,65|  Salat Schale|  Tagessuppe a 0,30 ; O-Saft frisch   2.347826086956
 Breze 0,65|  Breze 0,65|  Salat Schale ; O-Saft frisch|  Tagessuppe a 0,30| 
 BIO Back 0,45|  O-Saft frisch|  Tagessuppe a 0,30 ; SalatTeller   0.9032258064516
 Breze 0,65|  O-Saft frisch|  Tagessuppe a 0,30 ; Salat Schale   1.4210526315789
 O-Saft frisch|  Salat Schale|  Tagessuppe a 0,30 ; Breze 0,65   2
 BIO Back 0,45|  Breze 0,65|  O-Saft frisch|  Salat Schale ; Tagessuppe a 0,30   
 BIO Back 0,45|  Breze 0,65|  Salat Schale|  Tagessuppe a 0,30 ; O-Saft frisch   
 BIO Back 0,45|  O-Saft frisch|  Salat Schale|  Tagessuppe a 0,30 ; Breze 0,65   
 Breze 0,65|  O-Saft frisch|  Salat Schale|  Tagessuppe a 0,30 ; BIO Back 0,45   
 Breze 0,65|  Breze 0,65|  O-Saft frisch ; Tagessuppe a 0,30   2.4545454545454
 BIO Back 0,45|  Breze 0,65|  Breze 0,65|  Salat Schale ; O-Saft frisch|  Tagessuppe a 0,30| 
 Breze 0,65|  Breze 0,65|  O-Saft frisch|  Salat Schale ; Tagessuppe a 0,30   
 Breze 0,65|  Breze 0,65|  Tagessuppe a 0,30 ; O-Saft frisch   2.4545454545454
 Breze 0,65|  Breze 0,65|  Salat Schale|  Tagessuppe a 0,30 ; O-Saft frisch   
 BIO Back 0,45|  Breze 0,65|  Breze 0,65|  O-Saft frisch|  Salat Schale ; Tagessuppe a 0,30   
 BIO Back 0,45|  Breze 0,65|  Breze 0,65|  Salat Schale|  Tagessuppe a 0,30 ; O-Saft frisch   
 Breze 0,65|  Breze 0,65|  O-Saft frisch|  Salat Schale|  Tagessuppe a 0,30 ; BIO Back 0,45   
 Salat Schale|  Tagessuppe a 0,30|  Tagessuppe a 0,30 ; O-Saft frisch   
 O-Saft frisch|  O-Saft frisch|  Salat Schale ; Tagessuppe a 0,30   
 BIO Back 0,45|  O-Saft frisch|  O-Saft frisch|  Salat Schale ; Tagessuppe a 0,30   
 O-Saft frisch|  O-Saft frisch|  Salat Schale|  Tagessuppe a 0,30 ; Breze 0,65   
 Breze 0,65|  Breze 0,65|  SalatTeller ; O-Saft frisch|  Salat Schale|  Tagessuppe a 0,30| 
 Breze 0,65|  Breze 0,65|  Breze 0,65 ; O-Saft frisch|  Salat Schale|  SalatTeller|  Tagessuppe a 0,30| 
 BIO Back 0,45|  Breze 0,65|  Breze 0,65|  SalatTeller ; O-Saft frisch|  Tagessuppe a 0,30| 
 Breze 0,65|  Breze 0,65|  O-Saft frisch|  SalatTeller ; Tagessuppe a 0,30   
 Breze 0,65|  Breze 0,65|  SalatTeller|  Tagessuppe a 0,30 ; O-Saft frisch   
 BIO Back 0,45|  Breze 0,65|  Breze 0,65|  Breze 0,65 ; O-Saft frisch|  SalatTeller|  Tagessuppe a 0,30| 
 Breze 0,65|  Breze 0,65|  Breze 0,65|  SalatTeller ; O-Saft frisch|  Salat Schale|  Tagessuppe a 0,30| 
 BIO Back 0,45|  Breze 0,65|  Breze 0,65|  O-Saft frisch ; Tagessuppe a 0,30   
 BIO Back 0,45|  Breze 0,65|  Breze 0,65|  Tagessuppe a 0,30 ; O-Saft frisch   
 Breze 0,65|  Breze 0,65|  O-Saft frisch|  Tagessuppe a 0,30 ; BIO Back 0,45   
 Breze 0,65|  Breze 0,65|  Breze 0,65|  O-Saft frisch ; Tagessuppe a 0,30   
 Breze 0,65|  Breze 0,65|  Breze 0,65|  Tagessuppe a 0,30 ; O-Saft frisch   
 BIO Back 0,45|  Breze 0,65|  Breze 0,65|  O-Saft frisch|  SalatTeller ; Tagessuppe a 0,30   
 BIO Back 0,45|  Breze 0,65|  Breze 0,65|  SalatTeller|  Tagessuppe a 0,30 ; O-Saft frisch   
 Breze 0,65|  Breze 0,65|  O-Saft frisch|  SalatTeller|  Tagessuppe a 0,30 ; BIO Back 0,45   
 BIO Back 0,45|  Breze 0,65|  Breze 0,65|  Breze 0,65|  O-Saft frisch ; SalatTeller|  Tagessuppe a 0,30| 
 BIO Back 0,45|  Breze 0,65|  Breze 0,65|  Breze 0,65|  SalatTeller ; O-Saft frisch|  Tagessuppe a 0,30| 
 Breze 0,65|  Breze 0,65|  Breze 0,65|  O-Saft frisch|  SalatTeller ; Salat Schale|  Tagessuppe a 0,30| 
 BIO Back 0,45|  Breze 0,65|  Breze 0,65|  Breze 0,65|  Tagessuppe a 0,30 ; O-Saft frisch|  SalatTeller| 
 Breze 0,65|  Breze 0,65|  Breze 0,65|  SalatTeller|  Tagessuppe a 0,30 ; O-Saft frisch|  Salat Schale| 
 Breze 0,65|  Breze 0,65|  Breze 0,65|  O-Saft frisch|  Tagessuppe a 0,30 ; BIO Back 0,45|  SalatTeller| 
 BIO Back 0,45|  Breze 0,65|  Breze 0,65|  Breze 0,65|  O-Saft frisch|  SalatTeller ; Tagessuppe a 0,30   
 BIO Back 0,45|  Breze 0,65|  Breze 0,65|  Breze 0,65|  O-Saft frisch|  Tagessuppe a 0,30 ; SalatTeller   
 BIO Back 0,45|  Breze 0,65|  Breze 0,65|  Breze 0,65|  SalatTeller|  Tagessuppe a 0,30 ; O-Saft frisch   
 Breze 0,65|  Breze 0,65|  Breze 0,65|  O-Saft frisch|  SalatTeller|  Tagessuppe a 0,30 ; Salat Schale   
 BIO Back 0,45|  O-Saft frisch|  SalatTeller ; Tagessuppe a 0,30   1.2173913043478
 BIO Back 0,45|  SalatTeller|  Tagessuppe a 0,30 ; O-Saft frisch   1.1666666666666
 Breze 0,65|  SalatTeller|  Tagessuppe a 0,30 ; O-Saft frisch   1.2272727272727
 O-Saft frisch|  SalatTeller|  Tagessuppe a 0,30 ; Breze 0,65   1.
 BIO Back 0,45|  Breze 0,65|  O-Saft frisch|  SalatTeller ; Tagessuppe a 0,30   
 BIO Back 0,45|  Breze 0,65|  SalatTeller|  Tagessuppe a 0,30 ; O-Saft frisch   
 BIO Back 0,45|  O-Saft frisch|  SalatTeller|  Tagessuppe a 0,30 ; Breze 0,65   0.9642857142857
 Breze 0,65|  O-Saft frisch|  SalatTeller|  Tagessuppe a 0,30 ;, 
 BIO Back 0,45|  Breze 0,65|  O-Saft frisch|  O-Saft frisch ; Tagessuppe a 0,30   
 BIO Back 0,45|  O-Saft frisch|  O-Saft frisch|  Tagessuppe a 0,30 ; Breze 0,65   
 Breze 0,65|  O-Saft frisch|  O-Saft frisch|  Tagessuppe a 0,30 ;, 
 SalatTeller|  Tagessuppe a 0,30|  Tagessuppe a 0,30 ; O-Saft frisch   2
 BIO Back 0,45|  SalatTeller|  Tagessuppe a 0,30|  Tagessuppe a 0,30 ; O-Saft frisch   
 O-Saft frisch|  SalatTeller|  Tagessuppe a 0,30|  Tagessuppe a 0,30 ; Breze 0,65   
 BIO Back 0,45|  Tagessuppe a 0,30|  Tagessuppe a 0,30|  Tagessuppe a 0,30 ; O-Saft frisch|  SalatTeller| 
 O-Saft frisch|  Tagessuppe a 0,30|  Tagessuppe a 0,30|  Tagessuppe a 0,30 ;, 
 BIO Back 0,45|  O-Saft frisch|  Tagessuppe a 0,30|  Tagessuppe a 0,30|  Tagessuppe a 0,30 ; SalatTeller   
 BIO Back 0,45|  SalatTeller|  Tagessuppe a 0,30|  Tagessuppe a 0,30|  Tagessuppe a 0,30 ; O-Saft frisch   
 O-Saft frisch|  O-Saft frisch|  SalatTeller ; Tagessuppe a 0,30   2
 Beilage a 0,75|  Obstbecher 0,90 ; Breze 0,65|  Suppe 1,00| 
 Beilage a 0,75|  Breze 0,65|  Obstbecher 0,90 ; Suppe 1,00   
 Beilage a 0,75|  Obstbecher 0,90|  Suppe 1,00 ; Breze 0,65   
 Dessert a 0,60|  Obstbecher 0,90 ; Beilage a 0,45   
 Beilage a 0,45|  Dessert a 0,80|  Obstbecher 0,90 ; SalatTeller   
 Dessert a 0,80|  Obstbecher 0,90|  SalatTeller ; Beilage a 0,45   
 BeiwerkTeller|  Obstbecher 0,90|  Salat Schale ; Suppe 1,00   
 Obstbecher 0,90|  Salat Schale|  Suppe 1,00 ; BeiwerkTeller   
 Beilage a 0,45|  Obstbecher 0,90|  Salat Port.  0,60 ; Tagessuppe a 0,30   
 Obstbecher 0,90|  Salat Port.  0,60|  Tagessuppe a 0,30 ; Beilage a 0,45   
 Beilage a 0,45|  Breze 0,65|  Obstbecher 0,90 ; Suppe 1,00   
 Beilage a 0,45|  Obstbecher 0,90|  Suppe 1,00 ; Breze 0,65   
 Obstbecher 0,90|  SalatTeller|  Semmeln ; Breze 0,65   
 Breze 0,65|  SalatTeller|  Semmeln ; Suppe 1,00   
 Breze 0,65|  Obstbecher 0,90|  SalatTeller|  Semmeln ; Suppe 1,00   
 Breze 0,65|  Obstbecher 0,90|  SalatTeller|  Suppe 1,00 ; Semmeln   
 Breze 0,65|  SalatTeller|  Semmeln|  Suppe 1,00 ; Obstbecher 0,90   
 Obstbecher 0,90|  SalatTeller|  Semmeln|  Suppe 1,00 ; Breze 0,65   
 Breze 0,65|  Obstbecher 0,90|  Semmeln ; Suppe 1,00   
 Breze 0,65|  Semmeln|  Suppe 1,00 ; Obstbecher 0,90   
 Obstbecher 0,90|  Semmeln|  Suppe 1,00 ; Breze 0,65   
 Beilage a 0,75|  Semmeln ; Dessert a 0,60   
 BeiwerkTeller|  Semmeln|  Suppe 1,00 ; Dessert a 0,60   
 BeiwerkTeller|  Salat Schale|  Semmeln ; Dessert a 0,60   
 Dessert a 0,60|  Salat Schale|  Semmeln ; BeiwerkTeller   
 BeiwerkTeller|  Dessert a 0,80|  Semmeln ; Salat Port.  0,60   
 Dessert a 0,80|  Salat Port.  0,60|  Semmeln ; BeiwerkTeller   
 BeiwerkTeller|  Breze 0,65|  Semmeln ; Beilage a 0,45|  Salat Port.  0,60|  Tagessuppe a 0,30| 
 BeiwerkTeller|  Semmeln|  Tagessuppe a 0,30 ; Beilage a 0,45|  Salat Port.  0,60| 
 Breze 0,65|  Semmeln|  Tagessuppe a 0,30 ; Beilage a 0,45|  Salat Port.  0,60| 
 Beilage a 0,45|  BeiwerkTeller|  Breze 0,65 ; Salat Port.  0,60|  Tagessuppe a 0,30| 
 Beilage a 0,45|  BeiwerkTeller|  Semmeln ; Salat Port.  0,60|  Tagessuppe a 0,30| 
 BeiwerkTeller|  Breze 0,65|  Salat Port.  0,60|  Semmeln ; Beilage a 0,45|  Tagessuppe a 0,30| 
 Beilage a 0,45|  BeiwerkTeller|  Breze 0,65|  Semmeln ; Tagessuppe a 0,30   
 BeiwerkTeller|  Breze 0,65|  Semmeln|  Tagessuppe a 0,30 ; Beilage a 0,45   
 Beilage a 0,45|  BeiwerkTeller|  Breze 0,65|  Salat Port.  0,60|  Semmeln ; Tagessuppe a 0,30   
 BeiwerkTeller|  Breze 0,65|  Salat Port.  0,60|  Semmeln|  Tagessuppe a 0,30 ; Beilage a 0,45   
 Beilage a 0,45|  BeiwerkTeller|  Salat Port.  0,60 ; Breze 0,65|  Tagessuppe a 0,30| 
 BeiwerkTeller|  Salat Port.  0,60|  Semmeln ; Beilage a 0,45|  Tagessuppe a 0,30| 
 BeiwerkTeller|  Tagessuppe a 0,30|  Tagessuppe a 0,30 ; Salat Port.  0,60   
 Semmeln|  Tagessuppe a 0,30|  Tagessuppe a 0,30 ; Salat Port.  0,60   
 Beilage a 0,45|  BeiwerkTeller|  Salat Port.  0,60|  Semmeln ; Tagessuppe a 0,30   
 BeiwerkTeller|  Salat Port.  0,60|  Semmeln|  Tagessuppe a 0,30 ; Beilage a 0,45   
 Salat Port.  0,60|  Tagessuppe a 0,30|  Tagessuppe a 0,30 ; Beilage a 0,45   
 BeiwerkTeller|  Salat Port.  0,60|  Tagessuppe a 0,30|  Tagessuppe a 0,30 ; Beilage a 0,45|  Semmeln| 
 BeiwerkTeller|  Semmeln|  Tagessuppe a 0,30|  Tagessuppe a 0,30 ; Beilage a 0,45|  Salat Port.  0,60| 
 Salat Port.  0,60|  Semmeln|  Tagessuppe a 0,30|  Tagessuppe a 0,30 ; Beilage a 0,45|  Breze 0,65| 
 Beilage a 0,45|  BeiwerkTeller|  Semmeln|  Tagessuppe a 0,30|  Tagessuppe a 0,30 ; Salat Port.  0,60   
 BeiwerkTeller|  Salat Port.  0,60|  Semmeln|  Tagessuppe a 0,30|  Tagessuppe a 0,30 ; Beilage a 0,45   
 Breze 0,65|  Salat Port.  0,60|  Salat Schale ; Semmeln   
 Breze 0,65|  Salat Schale|  Semmeln ; Salat Port.  0,60   
 Breze 0,65|  Salat Port.  0,60|  Semmeln ; Beilage a 0,45|  Tagessuppe a 0,30| 
 Beilage a 0,45|  Breze 0,65|  Semmeln ; Tagessuppe a 0,30   1.3333333333333
 Beilage a 0,45|  Breze 0,65|  Salat Port.  0,60|  Semmeln ; Tagessuppe a 0,30   
 Breze 0,65|  Salat Port.  0,60|  Semmeln|  Tagessuppe a 0,30 ; Beilage a 0,45   
 Breze 0,65|  Salat Port.  0,60|  Tagessuppe a 0,30|  Tagessuppe a 0,30 ; Beilage a 0,45|  Semmeln| 
 Breze 0,65|  Semmeln|  Tagessuppe a 0,30|  Tagessuppe a 0,30 ; Beilage a 0,45|  Salat Port.  0,60| 
 Beilage a 0,45|  Breze 0,65|  Semmeln|  Tagessuppe a 0,30|  Tagessuppe a 0,30 ; Salat Port.  0,60   
 Breze 0,65|  Salat Port.  0,60|  Semmeln|  Tagessuppe a 0,30|  Tagessuppe a 0,30 ; Beilage a 0,45   
 Beilage a 0,45|  Beilage a 0,45|  Breze 0,65 ; Tagessuppe a 0,30   
 Semmeln|  Suppe 1,00|  Suppe 1,00 ; Tagessuppe a 0,30   
 O-Saft frisch|  Semmeln|  Suppe 1,00 ; SalatTeller   
 Dessert a 0,60|  O-Saft frisch|  SalatTeller ; Suppe 1,00   
 Dessert a 0,60|  O-Saft frisch|  SalatTeller|  Semmeln ; Suppe 1,00   
 Dessert a 0,60|  O-Saft frisch|  SalatTeller|  Suppe 1,00 ; Semmeln   
 Dessert a 0,60|  O-Saft frisch|  Semmeln|  Suppe 1,00 ; SalatTeller   
 Dessert a 0,60|  SalatTeller|  Semmeln|  Suppe 1,00 ; O-Saft frisch   
 Beilage a 0,45|  O-Saft frisch|  SalatTeller|  Semmeln ; Tagessuppe a 0,30   
 Beilage a 0,45|  SalatTeller|  Semmeln|  Tagessuppe a 0,30 ; O-Saft frisch   
 Beilage a 0,45|  Beilage a 0,45|  SalatTeller|  Semmeln ; O-Saft frisch|  Tagessuppe a 0,30| 
 Beilage a 0,45|  Beilage a 0,45|  O-Saft frisch|  SalatTeller|  Semmeln ; Tagessuppe a 0,30   
 Beilage a 0,45|  Beilage a 0,45|  SalatTeller|  Semmeln|  Tagessuppe a 0,30 ; O-Saft frisch   
 Beilage a 0,45|  Beilage a 0,45|  Salat Port.  0,60|  Semmeln ; Tagessuppe a 0,30   
 O-Saft frisch|  Semmeln|  Tagessuppe a 0,30 ; Beilage a 0,45   
 Beilage a 0,45|  Salat Port.  0,60|  Semmeln ; Tagessuppe a 0,30   
 Dessert a 0,60|  Dessert a 0,60|  Suppe 1,00 ; Tagessuppe a 0,30   
 Dessert a 0,60|  Dessert a 0,60|  Tagessuppe a 0,30 ; Suppe 1,00   
 Dessert a 0,60|  Dessert a 0,60|  Dessert a 0,60 ; Beilage a 0,45|  O-Saft frisch| 
 Dessert a 0,60|  Dessert a 0,60|  Dessert a 0,60|  O-Saft frisch ; Beilage a 0,45   
 Beilage a 0,45|  Dessert a 0,60|  Dessert a 0,60 ;, 0.9230769230769
 Dessert a 0,60|  Dessert a 0,60|  O-Saft frisch ; Beilage a 0,45   
 Dessert a 0,60|  O-Saft frisch|  O-Saft frisch ; Beilage a 0,45   
 Dessert a 0,60|  Dessert a 0,60|  O-Saft frisch|  O-Saft frisch ; Beilage a 0,45   
 Breze 0,65|  Dessert a 0,60|  Salat Port.  0,60 ; Tagessuppe a 0,30   
 Breze 0,65|  Dessert a 0,60|  Tagessuppe a 0,30 ; Salat Port.  0,60   
 Dessert a 0,60|  O-Saft frisch|  Salat Port.  0,60 ; Beilage a 0,45   
 BeiwerkTeller|  Dessert a 0,60|  O-Saft frisch ; Suppe 1,00|  Tagessuppe a 0,30| 
 BeiwerkTeller|  Dessert a 0,60|  O-Saft frisch|  Suppe 1,00 ; Tagessuppe a 0,30   
 BeiwerkTeller|  Dessert a 0,60|  O-Saft frisch|  Tagessuppe a 0,30 ; Suppe 1,00   
 BeiwerkTeller|  Dessert a 0,60|  Suppe 1,00|  Tagessuppe a 0,30 ; O-Saft frisch   
 BeiwerkTeller|  O-Saft frisch|  Suppe 1,00|  Tagessuppe a 0,30 ; Dessert a 0,60   
 Dessert a 0,60|  O-Saft frisch|  Suppe 1,00|  Tagessuppe a 0,30 ; BeiwerkTeller   
 Dessert a 0,60|  Tagessuppe a 0,30|  Tagessuppe a 0,30 ; Beilage a 0,45   
 Beilage a 0,45|  Dessert a 0,60|  Tagessuppe a 0,30|  Tagessuppe a 0,30 ; O-Saft frisch   
 Beilage a 0,45|  O-Saft frisch|  Tagessuppe a 0,30|  Tagessuppe a 0,30 ; Dessert a 0,60   
 Dessert a 0,60|  O-Saft frisch|  Tagessuppe a 0,30|  Tagessuppe a 0,30 ; Beilage a 0,45   
 Beilage a 0,45|  Beilage a 0,45|  O-Saft frisch ; Dessert a 0,60   1.0588235294117
 Beilage a 0,75|  Beilage a 0,75|  Breze 0,65|  Dessert a 0,80 ; Salat Port.  0,60   
 Beilage a 0,75|  Beilage a 0,75|  Breze 0,65|  Salat Port.  0,60 ; Dessert a 0,80   
 Beilage a 0,75|  Beilage a 0,75|  Dessert a 0,80|  Salat Port.  0,60 ; Breze 0,65   
 Beilage a 0,75|  Beilage a 0,75|  Beilage a 0,75 ; Dessert a 0,80   
 Beilage a 0,75|  Beilage a 0,75|  Beilage a 0,75|  O-Saft frisch ; Dessert a 0,80   
 Beilage a 0,75|  Beilage a 0,75|  O-Saft frisch ; Dessert a 0,80   
 Dessert a 0,80|  Dessert a 0,80 ; Beilage a 0,75|  O-Saft frisch| 
 Beilage a 0,75|  Dessert a 0,80|  Dessert a 0,80 ; O-Saft frisch   
 Breze 0,65|  Dessert a 0,80|  Salat Port.  0,60 ; Beilage a 0,75   
 Beilage a 0,75|  Dessert a 0,80|  Salat Schale ; Tagessuppe a 0,30   
 Dessert a 0,80|  Dessert a 0,80|  O-Saft frisch ; Beilage a 0,75   
 BeiwerkTeller|  BeiwerkTeller|  Salat Schale ; Tagessuppe a 0,30   
 BeiwerkTeller|  BeiwerkTeller|  Tagessuppe a 0,30 ; Salat Schale   
 BeiwerkTeller|  BeiwerkTeller|  BeiwerkTeller ; Beilage a 0,45   
 Beilage a 0,45|  Beilage a 0,45|  BeiwerkTeller|  Breze 0,65 ; Salat Port.  0,60|  Tagessuppe a 0,30| 
 BeiwerkTeller|  Breze 0,65|  Salat Port.  0,60 ; Tagessuppe a 0,30   
 Beilage a 0,45|  BeiwerkTeller|  Breze 0,65|  Salat Port.  0,60 ; Tagessuppe a 0,30   
 BeiwerkTeller|  Breze 0,65|  Salat Port.  0,60|  Tagessuppe a 0,30 ; Beilage a 0,45   
 Beilage a 0,45|  Beilage a 0,45|  BeiwerkTeller|  Salat Port.  0,60 ; Breze 0,65|  Tagessuppe a 0,30| 
 Beilage a 0,45|  Beilage a 0,45|  Breze 0,65|  Salat Port.  0,60 ; Tagessuppe a 0,30   
 Beilage a 0,45|  Beilage a 0,45|  BeiwerkTeller|  Breze 0,65|  Salat Port.  0,60 ; Tagessuppe a 0,30   
 Beilage a 0,45|  Beilage a 0,45|  BeiwerkTeller|  Breze 0,65|  Tagessuppe a 0,30 ; Salat Port.  0,60   
 Beilage a 0,45|  Beilage a 0,45|  BeiwerkTeller|  Salat Port.  0,60|  Tagessuppe a 0,30 ; Breze 0,65   
 Beilage a 0,45|  Beilage a 0,45|  Breze 0,65|  Salat Port.  0,60|  Tagessuppe a 0,30 ; BeiwerkTeller   
 Dessert a 0,80|  O-Saft frisch|  Suppe 1,00 ; BeiwerkTeller   
 BeiwerkTeller|  Dessert a 0,80|  Salat Port.  0,60|  Salat Schale ; Suppe 1,00   
 BeiwerkTeller|  Dessert a 0,80|  Salat Port.  0,60|  Suppe 1,00 ; Salat Schale   
